93.13732487,78.28427393
66.4847037,9.54332045
32.58433256,85.32820773
1.790839159,63.41188095
94.16395712,26.47770813
49.91075717,94.57019272
40.42497788,13.46553136
74.05129946,31.90545411
44.41061458,0.7448424446
50.77707232,36.94401652
51.38995935,55.7846806
4.701595369,99.4737596
6.207204074,88.5037515
43.28723458,23.15639673
3.843020961,41.07532503
80.66083711,37.91256976
89.4484392,22.0052368
49.21516101,61.50710375
76.78743861,99.34196824
98.25456076,34.03131445
37.32512578,64.45989143
70.05660656,65.87378493
36.12427152,40.06369813
25.4596314,72.29060243
55.26368896,33.89416652
63.44947769,15.83053109
50.66770713,33.0723567
42.206986,41.64014124
34.0368617,93.10142005
62.69105405,70.06846646
57.99559514,0.2522303754
20.07037973,6.01025227
9.623618562,76.39103262
63.18027602,35.07145276
85.21333523,51.26440263
27.66923527,2.910067645
27.39651641,48.83877715
24.61319366,16.00005839
54.70919537,21.49889891
73.11372982,59.58552717
3.214540277,18.7415128
62.75972203,1.736885939
29.97922311,95.45771865
19.82024551,41.19033724
98.99961075,48.97935938
29.64981568,61.04641842
81.59986639,23.77193006
37.02530212,70.42298247
55.37484132,37.988461
5.997193162,51.80247986
78.42641011,67.05589165
71.32610323,83.08291842
48.94269251,66.04747606
54.68873986,70.23645943
34.09537566,24.80178153
50.57582274,8.99909787
66.78115067,27.58090785
9.167701503,92.15941032
63.90901137,32.5175201
56.46174575,92.78392417
15.7360417,95.18241071
95.53880773,83.11113318
32.17996209,35.31123643
27.09439907,93.86576845
9.087617317,86.0611924
12.22344338,79.38941848
95.11428982,71.12537989
75.9357949,30.25318058
98.16952787,26.61462927
15.9929867,66.91250341
69.31095227,21.8236352
38.39490587,55.48391665
41.51832,35.83023349
88.20846269,9.867942224
80.95583756,15.33371508
82.41850768,83.21189872
29.13156951,73.22009096
80.09460474,6.100955186
75.78852662,87.04922827
44.40550367,98.88524364
4.412794338,21.99089526
60.8764675,71.19540823
94.91988529,33.69365574
76.77285951,22.96848345
51.38123801,3.152698361
17.60671777,78.20054884
46.57858854,17.84965482
18.5012795,15.16209266
39.72469742,41.2695116
80.51173055,4.956616647
28.86475377,6.356748658
24.98874129,34.07246338
45.27346969,27.5548726
72.68458965,65.97246102
83.58875975,50.78054514
18.540014,91.78544144
88.47358532,51.01551218
7.953157867,30.80827594
86.27340652,43.15663021
45.82029508,67.79655035
58.43741642,93.34624234
85.75130345,55.91659113
2.397518806,5.212238633
53.60107534,71.75102735
15.14981916,8.279180589
56.82144282,81.89464536
64.95914315,94.26882096
19.12636662,69.44681111
87.4079088,31.09046681
58.57649424,73.10125638
53.43643899,34.02865535
96.42742908,11.55357926
9.072601928,88.96754541
43.94938088,1.591315575
79.22441026,3.448623603
64.91408443,29.50098341
61.21005784,7.940193561
52.55821612,2.321040372
7.625575382,41.90425624
91.57078972,87.98919565
12.70113043,37.078381
98.0152787,51.57709997
71.47273953,53.84718748
43.0855574,8.574898394
76.89696935,35.66010998
70.20792341,45.58274511
56.46195571,21.15915403
9.239874787,3.785830868
26.89888254,94.01234121
76.37951492,81.23406556
63.27381838,56.40564506
23.88771819,86.21703984
37.04059373,83.72815338
69.83857705,65.91949059
76.56121445,55.19233506
94.8518141,42.0619231
43.15102249,57.96322817
40.12419842,8.375682012
95.88166386,30.82742692
79.06526283,83.53123064
39.17569148,47.51482976
63.45588898,67.53291645
8.652342674,39.4930244
64.28664355,19.61312162
52.73492657,23.38636268
37.29597666,61.30309691
10.20595301,29.12866658
43.71673762,9.627421895
67.19692671,21.54065835
47.85267691,62.2635206
1.02555573,70.23014702
94.84496905,89.02717366
82.84385671,50.54510313
44.35195788,32.18952611
16.23645202,51.76673619
98.85374006,81.90064343
34.70909564,27.81174272
18.90634662,72.38912679
67.43330799,50.41993958
61.90871501,39.62689858
9.663727628,15.13547489
15.80875519,91.79278977
1.920576443,6.346916716
24.66325084,70.1380465
30.33045638,49.23347064
19.07950996,19.75145947
9.444406126,63.67167781
71.30503104,47.24132314
98.40301288,87.98893044
92.09466079,15.49595741
31.4940905,58.90719007
74.47308859,14.45408864
14.94921602,18.10232708
68.12371694,51.21087572
53.25126785,65.51152754
37.37329652,22.80491307
20.2757952,94.85323034
15.60494212,70.67611785
83.26490912,27.78115235
19.42048092,67.05383745
20.933113,9.675855409
26.98631019,50.42917627
50.93029567,42.28451736
56.73526713,9.784949291
96.4379006,6.251457922
4.96026961,15.40128654
76.85004499,70.03904596
13.82378055,7.824404574
3.292137439,90.82070777
44.92042175,85.98059147
96.1553752,87.63465729
27.76834601,80.43701092
18.87619903,7.419144419
37.46826047,58.45542572
39.86566733,10.50694274
31.25728431,83.75450019
92.79438852,73.7388616
39.79807438,45.79085523
4.364506386,46.56314175
65.78196553,80.88860589
98.25100084,98.31953673
89.7881525,30.69159312
64.0702908,63.36401018
21.32919282,22.18210724
1.035022076,24.77192985
61.62641776,7.904416715
7.379551809,77.06472546
63.89711169,75.05090532
88.69159145,73.73697714
86.79860145,17.71321543
0.9610938812,96.31795095
37.16268777,67.87030142
27.45836655,78.28360895
89.26709598,97.57978319
12.47910898,79.34218504
49.62896205,37.35860769
39.54489303,33.44841076
8.668605405,3.883493192
46.82334819,87.3585226
83.58013514,93.91116718
18.33313215,5.620250301
10.35872316,80.71297831
75.92451765,42.59893425
87.17265578,44.33795293
24.07724065,72.4730183
6.131552666,77.66292161
67.23299056,24.08921714
35.99041797,36.45785946
27.6807571,89.14956058
34.44250229,43.58912704
40.93898352,59.40973383
75.39218335,15.00281118
95.12929436,1.399984064
73.96238932,48.27493682
11.01230758,95.63704013
79.97938296,3.284788175
30.1568783,51.37741665
89.29095359,8.962173886
90.13982668,57.66956538
91.51239635,50.0789498
17.72406272,46.79436694
32.65792663,23.69969736
63.63874802,27.1404363
21.60343168,6.175918704
35.88592429,89.14281375
50.43977872,38.46271593
62.42385982,0.1205939253
30.51416223,20.05639136
28.62807718,81.68111846
68.32025612,99.99597779
90.10686558,6.815319094
18.38621071,67.14119814
57.24883853,62.89093865
53.92284645,71.33396018
84.30589405,1.457278139
90.23262137,52.06990677
72.86565558,36.10720985
80.74329867,11.95119451
17.24337609,55.59924229
81.01845219,48.46112727
77.62392043,91.02436871
42.21030072,49.49582098
65.71034931,13.00958561
52.15858308,65.60763216
67.18631799,37.7818987
89.70248061,95.05955707
5.475352498,89.373689
95.76091799,56.55941963
72.08079688,99.33238254
93.34980059,78.93712399
10.2160251,25.00436768
7.943038811,7.047820793
40.48531992,32.7951062
49.44753031,8.828341351
60.05153584,23.76448628
17.55049117,69.70382561
30.0275129,75.49842174
83.31087217,77.43594268
89.75396384,36.40481553
81.60480687,33.02369949
1.177309626,36.41392935
